user_id,country,user_action,trainer_name,timestamp,readable_timestamp,readable_dt,date_only,time_only,hour,day,month
9193,South Africa,visit_plans,,1749560690000,2025-06-10 02:04:50 PM,2025-06-10 14:04:50,2025-06-10,02:04:50 PM,14,Tuesday,June
5731,South Africa,view_plan,,1760558385000,2025-10-15 08:59:45 PM,2025-10-15 20:59:45,2025-10-15,08:59:45 PM,20,Wednesday,October
7583,Ghana,visit_home,,1761423174000,2025-10-25 09:12:54 PM,2025-10-25 21:12:54,2025-10-25,09:12:54 PM,21,Saturday,October
5158,Nigeria,visit_home,,1751859722000,2025-07-07 04:42:02 AM,2025-07-07 04:42:02,2025-07-07,04:42:02 AM,4,Monday,July
9717,South Africa,visit_trainers,Mia Carter,1750569035000,2025-06-22 06:10:35 AM,2025-06-22 06:10:35,2025-06-22,06:10:35 AM,6,Sunday,June
8160,Egypt,visit_home,,1758554869000,2025-09-22 04:27:49 PM,2025-09-22 16:27:49,2025-09-22,04:27:49 PM,16,Monday,September
5814,Egypt,visit_home,,1757501748000,2025-09-10 11:55:48 AM,2025-09-10 11:55:48,2025-09-10,11:55:48 AM,11,Wednesday,September
2985,South Africa,visit_home,,1748866000000,2025-06-02 01:06:40 PM,2025-06-02 13:06:40,2025-06-02,01:06:40 PM,13,Monday,June
8556,Nigeria,visit_home,,1752187206000,2025-07-10 11:40:06 PM,2025-07-10 23:40:06,2025-07-10,11:40:06 PM,23,Thursday,July
3183,Nigeria,visit_home,,1751551447000,2025-07-03 03:04:07 PM,2025-07-03 15:04:07,2025-07-03,03:04:07 PM,15,Thursday,July
2342,Egypt,visit_home,,1755068002000,2025-08-13 07:53:22 AM,2025-08-13 07:53:22,2025-08-13,07:53:22 AM,7,Wednesday,August
8713,Ghana,visit_home,,1749446762000,2025-06-09 06:26:02 AM,2025-06-09 06:26:02,2025-06-09,06:26:02 AM,6,Monday,June
9133,Egypt,visit_trainers,Alex Johnson,1749213302000,2025-06-06 01:35:02 PM,2025-06-06 13:35:02,2025-06-06,01:35:02 PM,13,Friday,June
7862,Ghana,visit_plans,,1750886545000,2025-06-25 10:22:25 PM,2025-06-25 22:22:25,2025-06-25,10:22:25 PM,22,Wednesday,June
4198,South Africa,visit_home,,1755418365000,2025-08-17 09:12:45 AM,2025-08-17 09:12:45,2025-08-17,09:12:45 AM,9,Sunday,August
5677,Nigeria,visit_home,,1757737715000,2025-09-13 05:28:35 AM,2025-09-13 05:28:35,2025-09-13,05:28:35 AM,5,Saturday,September
6971,South Africa,visit_home,,1753639813000,2025-07-27 07:10:13 PM,2025-07-27 19:10:13,2025-07-27,07:10:13 PM,19,Sunday,July
7204,South Africa,visit_home,,1758648418000,2025-09-23 06:26:58 PM,2025-09-23 18:26:58,2025-09-23,06:26:58 PM,18,Tuesday,September
5818,South Africa,visit_home,,1749524034000,2025-06-10 03:53:54 AM,2025-06-10 03:53:54,2025-06-10,03:53:54 AM,3,Tuesday,June
4928,Nigeria,visit_home,,1749170427000,2025-06-06 01:40:27 AM,2025-06-06 01:40:27,2025-06-06,01:40:27 AM,1,Friday,June
4063,South Africa,visit_home,,1755752381000,2025-08-21 05:59:41 AM,2025-08-21 05:59:41,2025-08-21,05:59:41 AM,5,Thursday,August
2109,Ghana,visit_plans,,1756155204000,2025-08-25 09:53:24 PM,2025-08-25 21:53:24,2025-08-25,09:53:24 PM,21,Monday,August
3494,Egypt,visit_home,,1757274023000,2025-09-07 08:40:23 PM,2025-09-07 20:40:23,2025-09-07,08:40:23 PM,20,Sunday,September
1597,Ghana,visit_home,,1755715730000,2025-08-20 07:48:50 PM,2025-08-20 19:48:50,2025-08-20,07:48:50 PM,19,Wednesday,August
1299,Ghana,visit_plans,,1755832053000,2025-08-22 04:07:33 AM,2025-08-22 04:07:33,2025-08-22,04:07:33 AM,4,Friday,August
6325,South Africa,visit_home,,1750300919000,2025-06-19 03:41:59 AM,2025-06-19 03:41:59,2025-06-19,03:41:59 AM,3,Thursday,June
5338,South Africa,visit_home,,1751111560000,2025-06-28 12:52:40 PM,2025-06-28 12:52:40,2025-06-28,12:52:40 PM,12,Saturday,June
4994,South Africa,visit_trainers,Alex Johnson,1752789405000,2025-07-17 10:56:45 PM,2025-07-17 22:56:45,2025-07-17,10:56:45 PM,22,Thursday,July
6185,Ghana,visit_trainers,Liam Smith,1750997003000,2025-06-27 05:03:23 AM,2025-06-27 05:03:23,2025-06-27,05:03:23 AM,5,Friday,June
7628,Nigeria,visit_plans,,1758939934000,2025-09-27 03:25:34 AM,2025-09-27 03:25:34,2025-09-27,03:25:34 AM,3,Saturday,September
5950,South Africa,visit_home,,1762076789000,2025-11-02 10:46:29 AM,2025-11-02 10:46:29,2025-11-02,10:46:29 AM,10,Sunday,November
1674,Egypt,visit_plans,,1758200352000,2025-09-18 01:59:12 PM,2025-09-18 13:59:12,2025-09-18,01:59:12 PM,13,Thursday,September
6175,South Africa,visit_home,,1762130854000,2025-11-03 01:47:34 AM,2025-11-03 01:47:34,2025-11-03,01:47:34 AM,1,Monday,November
9624,Ghana,visit_trainers,Mia Carter,1752198725000,2025-07-11 02:52:05 AM,2025-07-11 02:52:05,2025-07-11,02:52:05 AM,2,Friday,July
3364,Nigeria,visit_home,,1751359491000,2025-07-01 09:44:51 AM,2025-07-01 09:44:51,2025-07-01,09:44:51 AM,9,Tuesday,July
5011,South Africa,visit_home,,1759933299000,2025-10-08 03:21:39 PM,2025-10-08 15:21:39,2025-10-08,03:21:39 PM,15,Wednesday,October
5650,South Africa,visit_home,,1750497518000,2025-06-21 10:18:38 AM,2025-06-21 10:18:38,2025-06-21,10:18:38 AM,10,Saturday,June
2295,South Africa,visit_home,,1751719238000,2025-07-05 01:40:38 PM,2025-07-05 13:40:38,2025-07-05,01:40:38 PM,13,Saturday,July
8722,Ghana,visit_home,,1761539093000,2025-10-27 05:24:53 AM,2025-10-27 05:24:53,2025-10-27,05:24:53 AM,5,Monday,October
2918,South Africa,visit_home,,1761757650000,2025-10-29 06:07:30 PM,2025-10-29 18:07:30,2025-10-29,06:07:30 PM,18,Wednesday,October
4630,South Africa,visit_home,,1752197580000,2025-07-11 02:33:00 AM,2025-07-11 02:33:00,2025-07-11,02:33:00 AM,2,Friday,July
4291,Kenya,visit_trainers,Liam Smith,1752117568000,2025-07-10 04:19:28 AM,2025-07-10 04:19:28,2025-07-10,04:19:28 AM,4,Thursday,July
5088,South Africa,visit_home,,1753453170000,2025-07-25 03:19:30 PM,2025-07-25 15:19:30,2025-07-25,03:19:30 PM,15,Friday,July
2282,Ghana,visit_home,,1757050182000,2025-09-05 06:29:42 AM,2025-09-05 06:29:42,2025-09-05,06:29:42 AM,6,Friday,September
1300,Ghana,visit_home,,1755060382000,2025-08-13 05:46:22 AM,2025-08-13 05:46:22,2025-08-13,05:46:22 AM,5,Wednesday,August
2740,Egypt,visit_home,,1762015514000,2025-11-01 05:45:14 PM,2025-11-01 17:45:14,2025-11-01,05:45:14 PM,17,Saturday,November
1134,South Africa,visit_plans,,1753411540000,2025-07-25 03:45:40 AM,2025-07-25 03:45:40,2025-07-25,03:45:40 AM,3,Friday,July
1596,Ghana,visit_home,,1757979506000,2025-09-16 12:38:26 AM,2025-09-16 00:38:26,2025-09-16,12:38:26 AM,0,Tuesday,September
6593,Egypt,visit_home,,1751012523000,2025-06-27 09:22:03 AM,2025-06-27 09:22:03,2025-06-27,09:22:03 AM,9,Friday,June
2461,Nigeria,visit_home,,1752169302000,2025-07-10 06:41:42 PM,2025-07-10 18:41:42,2025-07-10,06:41:42 PM,18,Thursday,July
3687,Kenya,visit_home,,1756565419000,2025-08-30 03:50:19 PM,2025-08-30 15:50:19,2025-08-30,03:50:19 PM,15,Saturday,August
9944,South Africa,visit_home,,1761994326000,2025-11-01 11:52:06 AM,2025-11-01 11:52:06,2025-11-01,11:52:06 AM,11,Saturday,November
5359,Nigeria,visit_home,,1748753180000,2025-06-01 05:46:20 AM,2025-06-01 05:46:20,2025-06-01,05:46:20 AM,5,Sunday,June
9412,South Africa,subscribed_basic,,1762102606000,2025-11-02 05:56:46 PM,2025-11-02 17:56:46,2025-11-02,05:56:46 PM,17,Sunday,November
4043,South Africa,visit_home,,1753553469000,2025-07-26 07:11:09 PM,2025-07-26 19:11:09,2025-07-26,07:11:09 PM,19,Saturday,July
5437,Egypt,visit_home,,1759755286000,2025-10-06 01:54:46 PM,2025-10-06 13:54:46,2025-10-06,01:54:46 PM,13,Monday,October
4112,Tanzania,visit_home,,1753334186000,2025-07-24 06:16:26 AM,2025-07-24 06:16:26,2025-07-24,06:16:26 AM,6,Thursday,July
1406,South Africa,visit_home,,1751333600000,2025-07-01 02:33:20 AM,2025-07-01 02:33:20,2025-07-01,02:33:20 AM,2,Tuesday,July
8687,Nigeria,visit_home,,1754263605000,2025-08-04 12:26:45 AM,2025-08-04 00:26:45,2025-08-04,12:26:45 AM,0,Monday,August
5141,South Africa,visit_home,,1758166657000,2025-09-18 04:37:37 AM,2025-09-18 04:37:37,2025-09-18,04:37:37 AM,4,Thursday,September
3486,Nigeria,visit_home,,1755438279000,2025-08-17 02:44:39 PM,2025-08-17 14:44:39,2025-08-17,02:44:39 PM,14,Sunday,August
9792,South Africa,visit_home,,1759652533000,2025-10-05 09:22:13 AM,2025-10-05 09:22:13,2025-10-05,09:22:13 AM,9,Sunday,October
9576,Ghana,visit_home,,1755128269000,2025-08-14 12:37:49 AM,2025-08-14 00:37:49,2025-08-14,12:37:49 AM,0,Thursday,August
7439,Ghana,visit_plans,,1761271224000,2025-10-24 03:00:24 AM,2025-10-24 03:00:24,2025-10-24,03:00:24 AM,3,Friday,October
8721,South Africa,visit_home,,1753963155000,2025-07-31 12:59:15 PM,2025-07-31 12:59:15,2025-07-31,12:59:15 PM,12,Thursday,July
6261,Egypt,visit_home,,1755339940000,2025-08-16 11:25:40 AM,2025-08-16 11:25:40,2025-08-16,11:25:40 AM,11,Saturday,August
5747,South Africa,visit_plans,,1751570185000,2025-07-03 08:16:25 PM,2025-07-03 20:16:25,2025-07-03,08:16:25 PM,20,Thursday,July
2320,South Africa,visit_home,,1755349092000,2025-08-16 01:58:12 PM,2025-08-16 13:58:12,2025-08-16,01:58:12 PM,13,Saturday,August
2769,Nigeria,visit_home,,1749812777000,2025-06-13 12:06:17 PM,2025-06-13 12:06:17,2025-06-13,12:06:17 PM,12,Friday,June
1907,South Africa,visit_trainers,Alex Johnson,1750843075000,2025-06-25 10:17:55 AM,2025-06-25 10:17:55,2025-06-25,10:17:55 AM,10,Wednesday,June
3444,South Africa,visit_home,,1757151649000,2025-09-06 10:40:49 AM,2025-09-06 10:40:49,2025-09-06,10:40:49 AM,10,Saturday,September
5142,Ghana,visit_home,,1762012839000,2025-11-01 05:00:39 PM,2025-11-01 17:00:39,2025-11-01,05:00:39 PM,17,Saturday,November
5970,Ghana,visit_home,,1759289053000,2025-10-01 04:24:13 AM,2025-10-01 04:24:13,2025-10-01,04:24:13 AM,4,Wednesday,October
3145,Ghana,visit_home,,1761964698000,2025-11-01 03:38:18 AM,2025-11-01 03:38:18,2025-11-01,03:38:18 AM,3,Saturday,November
8703,Kenya,visit_home,,1761499551000,2025-10-26 06:25:51 PM,2025-10-26 18:25:51,2025-10-26,06:25:51 PM,18,Sunday,October
4374,Ghana,visit_home,,1754095744000,2025-08-02 01:49:04 AM,2025-08-02 01:49:04,2025-08-02,01:49:04 AM,1,Saturday,August
8815,South Africa,visit_home,,1760624132000,2025-10-16 03:15:32 PM,2025-10-16 15:15:32,2025-10-16,03:15:32 PM,15,Thursday,October
6847,Nigeria,visit_trainers,Mia Carter,1758462094000,2025-09-21 02:41:34 PM,2025-09-21 14:41:34,2025-09-21,02:41:34 PM,14,Sunday,September
2668,Egypt,visit_home,,1753179780000,2025-07-22 11:23:00 AM,2025-07-22 11:23:00,2025-07-22,11:23:00 AM,11,Tuesday,July
6974,South Africa,visit_home,,1756945745000,2025-09-04 01:29:05 AM,2025-09-04 01:29:05,2025-09-04,01:29:05 AM,1,Thursday,September
8264,Nigeria,visit_trainers,Liam Smith,1759189487000,2025-09-30 12:44:47 AM,2025-09-30 00:44:47,2025-09-30,12:44:47 AM,0,Tuesday,September
5332,South Africa,visit_home,,1761734789000,2025-10-29 11:46:29 AM,2025-10-29 11:46:29,2025-10-29,11:46:29 AM,11,Wednesday,October
4275,Ghana,visit_home,,1751338734000,2025-07-01 03:58:54 AM,2025-07-01 03:58:54,2025-07-01,03:58:54 AM,3,Tuesday,July
1175,Tanzania,visit_trainers,Mia Carter,1754219586000,2025-08-03 12:13:06 PM,2025-08-03 12:13:06,2025-08-03,12:13:06 PM,12,Sunday,August
6706,Kenya,visit_home,,1750531113000,2025-06-21 07:38:33 PM,2025-06-21 19:38:33,2025-06-21,07:38:33 PM,19,Saturday,June
3850,Nigeria,visit_home,,1753593713000,2025-07-27 06:21:53 AM,2025-07-27 06:21:53,2025-07-27,06:21:53 AM,6,Sunday,July
4396,South Africa,visit_home,,1762210689000,2025-11-03 11:58:09 PM,2025-11-03 23:58:09,2025-11-03,11:58:09 PM,23,Monday,November
1712,Ghana,visit_home,,1753434682000,2025-07-25 10:11:22 AM,2025-07-25 10:11:22,2025-07-25,10:11:22 AM,10,Friday,July
8675,Egypt,visit_trainers,Mia Carter,1755186059000,2025-08-14 04:40:59 PM,2025-08-14 16:40:59,2025-08-14,04:40:59 PM,16,Thursday,August
6771,South Africa,sent_message,,1751999274000,2025-07-08 07:27:54 PM,2025-07-08 19:27:54,2025-07-08,07:27:54 PM,19,Tuesday,July
4904,Nigeria,visit_home,,1753501217000,2025-07-26 04:40:17 AM,2025-07-26 04:40:17,2025-07-26,04:40:17 AM,4,Saturday,July
9061,Ghana,visit_plans,,1756805848000,2025-09-02 10:37:28 AM,2025-09-02 10:37:28,2025-09-02,10:37:28 AM,10,Tuesday,September
4741,Nigeria,visit_home,,1760980317000,2025-10-20 06:11:57 PM,2025-10-20 18:11:57,2025-10-20,06:11:57 PM,18,Monday,October
6264,Tanzania,visit_trainers,Mia Carter,1759031697000,2025-09-28 04:54:57 AM,2025-09-28 04:54:57,2025-09-28,04:54:57 AM,4,Sunday,September
3190,South Africa,visit_home,,1750632561000,2025-06-22 11:49:21 PM,2025-06-22 23:49:21,2025-06-22,11:49:21 PM,23,Sunday,June
6986,South Africa,visit_home,,1761538554000,2025-10-27 05:15:54 AM,2025-10-27 05:15:54,2025-10-27,05:15:54 AM,5,Monday,October
9335,Nigeria,visit_home,,1752223383000,2025-07-11 09:43:03 AM,2025-07-11 09:43:03,2025-07-11,09:43:03 AM,9,Friday,July
1337,South Africa,visit_home,,1755177969000,2025-08-14 02:26:09 PM,2025-08-14 14:26:09,2025-08-14,02:26:09 PM,14,Thursday,August
2171,Nigeria,visit_home,,1757586698000,2025-09-11 11:31:38 AM,2025-09-11 11:31:38,2025-09-11,11:31:38 AM,11,Thursday,September
8029,Nigeria,visit_home,,1761590797000,2025-10-27 07:46:37 PM,2025-10-27 19:46:37,2025-10-27,07:46:37 PM,19,Monday,October
8193,Nigeria,visit_home,,1752409850000,2025-07-13 01:30:50 PM,2025-07-13 13:30:50,2025-07-13,01:30:50 PM,13,Sunday,July
4115,Ghana,visit_home,,1756454349000,2025-08-29 08:59:09 AM,2025-08-29 08:59:09,2025-08-29,08:59:09 AM,8,Friday,August
7819,Kenya,visit_home,,1759752317000,2025-10-06 01:05:17 PM,2025-10-06 13:05:17,2025-10-06,01:05:17 PM,13,Monday,October
5065,South Africa,visit_trainers,Mia Carter,1757389279000,2025-09-09 04:41:19 AM,2025-09-09 04:41:19,2025-09-09,04:41:19 AM,4,Tuesday,September
7298,Egypt,visit_home,,1759914808000,2025-10-08 10:13:28 AM,2025-10-08 10:13:28,2025-10-08,10:13:28 AM,10,Wednesday,October
9698,South Africa,visit_home,,1753884588000,2025-07-30 03:09:48 PM,2025-07-30 15:09:48,2025-07-30,03:09:48 PM,15,Wednesday,July
5354,Egypt,visit_home,,1757962355000,2025-09-15 07:52:35 PM,2025-09-15 19:52:35,2025-09-15,07:52:35 PM,19,Monday,September
8297,South Africa,visit_home,,1750201732000,2025-06-18 12:08:52 AM,2025-06-18 00:08:52,2025-06-18,12:08:52 AM,0,Wednesday,June
8151,South Africa,visit_plans,,1749251895000,2025-06-07 12:18:15 AM,2025-06-07 00:18:15,2025-06-07,12:18:15 AM,0,Saturday,June
2803,Ghana,visit_home,,1757168804000,2025-09-06 03:26:44 PM,2025-09-06 15:26:44,2025-09-06,03:26:44 PM,15,Saturday,September
7195,Nigeria,visit_home,,1758895543000,2025-09-26 03:05:43 PM,2025-09-26 15:05:43,2025-09-26,03:05:43 PM,15,Friday,September
3495,South Africa,visit_plans,,1751755591000,2025-07-05 11:46:31 PM,2025-07-05 23:46:31,2025-07-05,11:46:31 PM,23,Saturday,July
6559,South Africa,visit_trainers,Liam Smith,1752878287000,2025-07-18 11:38:07 PM,2025-07-18 23:38:07,2025-07-18,11:38:07 PM,23,Friday,July
4411,South Africa,visit_trainers,Mia Carter,1762368007000,2025-11-05 07:40:07 PM,2025-11-05 19:40:07,2025-11-05,07:40:07 PM,19,Wednesday,November
4071,Kenya,visit_home,,1756767083000,2025-09-01 11:51:23 PM,2025-09-01 23:51:23,2025-09-01,11:51:23 PM,23,Monday,September
3811,South Africa,visit_plans,,1754019387000,2025-08-01 04:36:27 AM,2025-08-01 04:36:27,2025-08-01,04:36:27 AM,4,Friday,August
1114,Ghana,visit_plans,,1761901878000,2025-10-31 10:11:18 AM,2025-10-31 10:11:18,2025-10-31,10:11:18 AM,10,Friday,October
1855,Nigeria,sent_message,,1749864021000,2025-06-14 02:20:21 AM,2025-06-14 02:20:21,2025-06-14,02:20:21 AM,2,Saturday,June
6325,Kenya,visit_home,,1750155465000,2025-06-17 11:17:45 AM,2025-06-17 11:17:45,2025-06-17,11:17:45 AM,11,Tuesday,June
4368,Nigeria,visit_plans,,1757140648000,2025-09-06 07:37:28 AM,2025-09-06 07:37:28,2025-09-06,07:37:28 AM,7,Saturday,September
1050,South Africa,visit_home,,1751687266000,2025-07-05 04:47:46 AM,2025-07-05 04:47:46,2025-07-05,04:47:46 AM,4,Saturday,July
9078,Egypt,visit_home,,1756060509000,2025-08-24 07:35:09 PM,2025-08-24 19:35:09,2025-08-24,07:35:09 PM,19,Sunday,August
5852,South Africa,view_plan,,1750986798000,2025-06-27 02:13:18 AM,2025-06-27 02:13:18,2025-06-27,02:13:18 AM,2,Friday,June
7278,Tanzania,visit_home,,1761296479000,2025-10-24 10:01:19 AM,2025-10-24 10:01:19,2025-10-24,10:01:19 AM,10,Friday,October
4944,Nigeria,visit_home,,1759244468000,2025-09-30 04:01:08 PM,2025-09-30 16:01:08,2025-09-30,04:01:08 PM,16,Tuesday,September
6457,Egypt,visit_home,,1756736307000,2025-09-01 03:18:27 PM,2025-09-01 15:18:27,2025-09-01,03:18:27 PM,15,Monday,September
1572,South Africa,visit_home,,1753075951000,2025-07-21 06:32:31 AM,2025-07-21 06:32:31,2025-07-21,06:32:31 AM,6,Monday,July
7348,South Africa,visit_home,,1751475698000,2025-07-02 06:01:38 PM,2025-07-02 18:01:38,2025-07-02,06:01:38 PM,18,Wednesday,July
5152,South Africa,visit_home,,1749389104000,2025-06-08 02:25:04 PM,2025-06-08 14:25:04,2025-06-08,02:25:04 PM,14,Sunday,June
8534,Ghana,visit_home,,1758515697000,2025-09-22 05:34:57 AM,2025-09-22 05:34:57,2025-09-22,05:34:57 AM,5,Monday,September
5297,Ghana,visit_home,,1752124554000,2025-07-10 06:15:54 AM,2025-07-10 06:15:54,2025-07-10,06:15:54 AM,6,Thursday,July
4810,Ghana,visit_home,,1751288787000,2025-06-30 02:06:27 PM,2025-06-30 14:06:27,2025-06-30,02:06:27 PM,14,Monday,June
7874,South Africa,visit_home,,1760857574000,2025-10-19 08:06:14 AM,2025-10-19 08:06:14,2025-10-19,08:06:14 AM,8,Sunday,October
1627,Nigeria,visit_home,,1749221729000,2025-06-06 03:55:29 PM,2025-06-06 15:55:29,2025-06-06,03:55:29 PM,15,Friday,June
4340,South Africa,visit_plans,,1762042754000,2025-11-02 01:19:14 AM,2025-11-02 01:19:14,2025-11-02,01:19:14 AM,1,Sunday,November
5835,Egypt,visit_home,,1759944420000,2025-10-08 06:27:00 PM,2025-10-08 18:27:00,2025-10-08,06:27:00 PM,18,Wednesday,October
7695,South Africa,visit_home,,1758661311000,2025-09-23 10:01:51 PM,2025-09-23 22:01:51,2025-09-23,10:01:51 PM,22,Tuesday,September
8580,Kenya,visit_home,,1751818592000,2025-07-06 05:16:32 PM,2025-07-06 17:16:32,2025-07-06,05:16:32 PM,17,Sunday,July
6657,Nigeria,visit_home,,1759925116000,2025-10-08 01:05:16 PM,2025-10-08 13:05:16,2025-10-08,01:05:16 PM,13,Wednesday,October
2213,Ghana,visit_home,,1750884496000,2025-06-25 09:48:16 PM,2025-06-25 21:48:16,2025-06-25,09:48:16 PM,21,Wednesday,June
7210,Nigeria,visit_home,,1756041303000,2025-08-24 02:15:03 PM,2025-08-24 14:15:03,2025-08-24,02:15:03 PM,14,Sunday,August
8073,Nigeria,visit_home,,1759922732000,2025-10-08 12:25:32 PM,2025-10-08 12:25:32,2025-10-08,12:25:32 PM,12,Wednesday,October
9203,Nigeria,visit_plans,,1755593223000,2025-08-19 09:47:03 AM,2025-08-19 09:47:03,2025-08-19,09:47:03 AM,9,Tuesday,August
5403,Nigeria,visit_home,,1752044872000,2025-07-09 08:07:52 AM,2025-07-09 08:07:52,2025-07-09,08:07:52 AM,8,Wednesday,July
9801,Ghana,visit_home,,1750271822000,2025-06-18 07:37:02 PM,2025-06-18 19:37:02,2025-06-18,07:37:02 PM,19,Wednesday,June
6251,Nigeria,view_plan,,1752382874000,2025-07-13 06:01:14 AM,2025-07-13 06:01:14,2025-07-13,06:01:14 AM,6,Sunday,July
2289,Egypt,visit_home,,1760033917000,2025-10-09 07:18:37 PM,2025-10-09 19:18:37,2025-10-09,07:18:37 PM,19,Thursday,October
2258,South Africa,visit_home,,1751422539000,2025-07-02 03:15:39 AM,2025-07-02 03:15:39,2025-07-02,03:15:39 AM,3,Wednesday,July
8126,Ghana,visit_home,,1753443010000,2025-07-25 12:30:10 PM,2025-07-25 12:30:10,2025-07-25,12:30:10 PM,12,Friday,July
3884,Egypt,visit_home,,1757367495000,2025-09-08 10:38:15 PM,2025-09-08 22:38:15,2025-09-08,10:38:15 PM,22,Monday,September
8238,Nigeria,visit_home,,1756710562000,2025-09-01 08:09:22 AM,2025-09-01 08:09:22,2025-09-01,08:09:22 AM,8,Monday,September
7127,South Africa,visit_home,,1749527430000,2025-06-10 04:50:30 AM,2025-06-10 04:50:30,2025-06-10,04:50:30 AM,4,Tuesday,June
9526,Egypt,visit_home,,1760617088000,2025-10-16 01:18:08 PM,2025-10-16 13:18:08,2025-10-16,01:18:08 PM,13,Thursday,October
2881,Egypt,subscribed_basic,,1760243146000,2025-10-12 05:25:46 AM,2025-10-12 05:25:46,2025-10-12,05:25:46 AM,5,Sunday,October
6111,South Africa,visit_home,,1749581701000,2025-06-10 07:55:01 PM,2025-06-10 19:55:01,2025-06-10,07:55:01 PM,19,Tuesday,June
4458,Ghana,visit_home,,1759505684000,2025-10-03 04:34:44 PM,2025-10-03 16:34:44,2025-10-03,04:34:44 PM,16,Friday,October
1268,Egypt,visit_home,,1758608133000,2025-09-23 07:15:33 AM,2025-09-23 07:15:33,2025-09-23,07:15:33 AM,7,Tuesday,September
2462,Nigeria,visit_home,,1759443104000,2025-10-02 11:11:44 PM,2025-10-02 23:11:44,2025-10-02,11:11:44 PM,23,Thursday,October
6275,Ghana,visit_home,,1752721247000,2025-07-17 04:00:47 AM,2025-07-17 04:00:47,2025-07-17,04:00:47 AM,4,Thursday,July
4418,Egypt,visit_home,,1756175612000,2025-08-26 03:33:32 AM,2025-08-26 03:33:32,2025-08-26,03:33:32 AM,3,Tuesday,August
9654,Ghana,subscribed_basic,,1757282687000,2025-09-07 11:04:47 PM,2025-09-07 23:04:47,2025-09-07,11:04:47 PM,23,Sunday,September
8018,Tanzania,visit_trainers,Alex Johnson,1760942775000,2025-10-20 07:46:15 AM,2025-10-20 07:46:15,2025-10-20,07:46:15 AM,7,Monday,October
9006,Ghana,visit_home,,1749488444000,2025-06-09 06:00:44 PM,2025-06-09 18:00:44,2025-06-09,06:00:44 PM,18,Monday,June
9635,Ghana,visit_home,,1755856861000,2025-08-22 11:01:01 AM,2025-08-22 11:01:01,2025-08-22,11:01:01 AM,11,Friday,August
3678,Egypt,visit_trainers,Mia Carter,1749223277000,2025-06-06 04:21:17 PM,2025-06-06 16:21:17,2025-06-06,04:21:17 PM,16,Friday,June
7590,Nigeria,visit_home,,1750947328000,2025-06-26 03:15:28 PM,2025-06-26 15:15:28,2025-06-26,03:15:28 PM,15,Thursday,June
9971,Nigeria,sent_message,,1750888253000,2025-06-25 10:50:53 PM,2025-06-25 22:50:53,2025-06-25,10:50:53 PM,22,Wednesday,June
1860,Egypt,visit_home,,1753074847000,2025-07-21 06:14:07 AM,2025-07-21 06:14:07,2025-07-21,06:14:07 AM,6,Monday,July
7661,Egypt,visit_plans,,1758146533000,2025-09-17 11:02:13 PM,2025-09-17 23:02:13,2025-09-17,11:02:13 PM,23,Wednesday,September
3010,Nigeria,visit_home,,1758090942000,2025-09-17 07:35:42 AM,2025-09-17 07:35:42,2025-09-17,07:35:42 AM,7,Wednesday,September
4138,South Africa,visit_home,,1755496417000,2025-08-18 06:53:37 AM,2025-08-18 06:53:37,2025-08-18,06:53:37 AM,6,Monday,August
4873,Ghana,visit_home,,1751530115000,2025-07-03 09:08:35 AM,2025-07-03 09:08:35,2025-07-03,09:08:35 AM,9,Thursday,July
8516,Nigeria,visit_home,,1753688920000,2025-07-28 08:48:40 AM,2025-07-28 08:48:40,2025-07-28,08:48:40 AM,8,Monday,July
4825,South Africa,visit_home,,1752925838000,2025-07-19 12:50:38 PM,2025-07-19 12:50:38,2025-07-19,12:50:38 PM,12,Saturday,July
7774,Egypt,visit_home,,1750676818000,2025-06-23 12:06:58 PM,2025-06-23 12:06:58,2025-06-23,12:06:58 PM,12,Monday,June
3847,Tanzania,visit_home,,1750420573000,2025-06-20 12:56:13 PM,2025-06-20 12:56:13,2025-06-20,12:56:13 PM,12,Friday,June
8615,Nigeria,visit_home,,1748958613000,2025-06-03 02:50:13 PM,2025-06-03 14:50:13,2025-06-03,02:50:13 PM,14,Tuesday,June
7533,South Africa,visit_home,,1755097179000,2025-08-13 03:59:39 PM,2025-08-13 15:59:39,2025-08-13,03:59:39 PM,15,Wednesday,August
4874,Egypt,visit_home,,1753365503000,2025-07-24 02:58:23 PM,2025-07-24 14:58:23,2025-07-24,02:58:23 PM,14,Thursday,July
8355,Nigeria,visit_plans,,1749699404000,2025-06-12 04:36:44 AM,2025-06-12 04:36:44,2025-06-12,04:36:44 AM,4,Thursday,June
2560,Nigeria,visit_home,,1760696826000,2025-10-17 11:27:06 AM,2025-10-17 11:27:06,2025-10-17,11:27:06 AM,11,Friday,October
7593,South Africa,view_plan,,1751137779000,2025-06-28 08:09:39 PM,2025-06-28 20:09:39,2025-06-28,08:09:39 PM,20,Saturday,June
2506,Egypt,visit_plans,,1760296625000,2025-10-12 08:17:05 PM,2025-10-12 20:17:05,2025-10-12,08:17:05 PM,20,Sunday,October
6514,Ghana,visit_trainers,Alex Johnson,1757443994000,2025-09-09 07:53:14 PM,2025-09-09 19:53:14,2025-09-09,07:53:14 PM,19,Tuesday,September
8569,South Africa,visit_home,,1759635421000,2025-10-05 04:37:01 AM,2025-10-05 04:37:01,2025-10-05,04:37:01 AM,4,Sunday,October
